,HSCIIT Index,HSCIH Index,HSCIEN Index,HSCICD Index,HSCIPC Index,HSCIFN Index,HSCIMT Index,HSCICS Index,HSCIUT Index,HSCITC Index,HSCIIN Index,gamma_op,b_weight
2010-01-01,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,2,0.0
2010-01-08,0.0928721831455044,0.08984565179173754,0.09002447323801838,0.09015772771745828,0.09100422996112789,0.0898838479643124,0.09016773661819051,0.09114295543894753,0.09064995669302107,0.09332584608594026,0.09092539134574176,2,0.0
2010-01-15,0.09315664766165907,0.08197644711018887,0.0931026106423618,0.09092686726234406,0.08979783511162581,0.08797178014215655,0.09684524356599147,0.08879955694904255,0.09019031688865503,0.09259898913364475,0.09463370553233008,2,0.0
2010-01-22,0.09740022746542332,0.08235445732670528,0.0888416331341508,0.09232943944620672,0.08502110736455559,0.08426922879198984,0.0968042934942136,0.09057736385045681,0.08749995088710165,0.09677827900776238,0.0981240192314339,2,0.0
2010-01-29,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,2,0.0
2010-02-05,0.08999620088531222,0.09518433379240195,0.0898783345668222,0.09311026004124798,0.08916841111224855,0.09176670318112198,0.08776154750514148,0.08710177828198026,0.09422630775373544,0.09315825234741586,0.0886478705325722,2,0.0
2010-02-12,0.08851639011433184,0.09362976108438652,0.09093674407028386,0.09272431636690256,0.08985839086933113,0.09069945924896798,0.08755723026358694,0.08863458257187519,0.09466006658843794,0.09416033108661667,0.08862272773527942,2,0.0
2010-02-19,0.09026963868424502,0.09244536692677548,0.0920291852556376,0.09397741772716466,0.0920814386248099,0.08998275144587659,0.08554856898877103,0.08692902158112407,0.09439984780339691,0.09444575681810281,0.08789100614409609,2,0.0
2010-02-26,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,2,0.0
2010-03-05,0.09091910819599702,0.09109128960409692,0.09195496108472948,0.08986178907755797,0.09305996652333211,0.09096425560434199,0.09432219218932292,0.09003549062220109,0.08911953264732074,0.09132871954416298,0.08734269490693666,2,0.0
2010-03-12,0.09098095730551295,0.09144566193573248,0.09090645597939705,0.0912617636135222,0.09338769641265371,0.08925590391569929,0.09441856021565147,0.09164334892014026,0.08937167297418565,0.08609708697859439,0.09123089174891068,2,0.0
2010-03-19,0.09142496960036148,0.09279435620263242,0.09120579717363564,0.09128036089576609,0.09360246779264093,0.08848359537061666,0.09398502522659155,0.09328927770410257,0.08772766269492716,0.08633536347721642,0.08987112386150924,2,0.0
2010-03-26,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,2,0.0
2010-04-02,0.09150544819041932,0.09384249733782293,0.09015563469630926,0.09014879804551534,0.09078556467347643,0.09023598305263533,0.08950229691837916,0.09039603408118224,0.09124258960774757,0.09017171814492093,0.09201343525159142,2,0.0
2010-04-09,0.09025604948510815,0.09412388108650918,0.09217787072221757,0.08972375293556183,0.09145450952027845,0.09117943397267049,0.08997984830872001,0.08812229408484995,0.09104277366237029,0.08922526484554134,0.09271432137617257,2,0.0
2010-04-16,0.0897085094389659,0.09274455004951591,0.0935322672026066,0.08911677948212256,0.08963586636873794,0.09167940152594059,0.09162062288056295,0.08934020995005096,0.08991501470817868,0.09087787808954766,0.09182890030377014,2,0.0
2010-04-23,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,2,0.0
2010-04-30,0.09261566727495728,0.09274419668348072,0.08881591555649747,0.09140674743888809,0.08669572677843618,0.0891699656217915,0.08998838911757547,0.09179659559025821,0.09247269350943131,0.09153170902345237,0.09276239340523143,2,0.0
2010-05-07,0.09163582036771876,0.09528709234608422,0.09065735053842386,0.09154489496576587,0.0871212746985549,0.08955217959336334,0.089335340546494,0.09038596288535099,0.08989346627295862,0.09106193684356338,0.09352468094172209,2,0.0
